ID,Study_ID,Author,Affiliation ID,Affiliation,City,Country
2698,621,Merga H.,60071196,Jimma University,Jimma,Ethiopia
2699,622,Folayan M.O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2700,622,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2701,622,Oginni O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2702,622,Oginni O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2703,622,Arowolo O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2704,622,El Tantawi M.,60274385,Faculty of Dentistry,Alexandria,Egypt
2705,623,Dagnew Z.A.,122929475,Orotta College of Medicine and Health Sciences,,Eritrea
2706,623,Abraham I.A.,122929475,Orotta College of Medicine and Health Sciences,,Eritrea
2707,623,Beraki G.G.,122929475,Orotta College of Medicine and Health Sciences,,Eritrea
2708,623,Tesfamariam E.H.,100624642,Eritrean Institute of Technology,Asmara,Eritrea
2709,623,Mittler S.,122929475,Orotta College of Medicine and Health Sciences,,Eritrea
2710,623,Tesfamichael Y.Z.,113687966,Orotta National Referral Hospital,Asmara,Eritrea
2711,624,James O.,60006448,University of Lagos,Lagos,Nigeria
2712,624,Adekunle A.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
2713,624,Adamson O.O.,60006448,University of Lagos,Lagos,Nigeria
2714,624,Agbogidi O.F.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
2715,624,Adeyemo W.L.,60006448,University of Lagos,Lagos,Nigeria
2716,624,Butali A.,60024324,University of Iowa,Iowa City,United States
2717,624,Ladeinde A.L.,60006448,University of Lagos,Lagos,Nigeria
2718,624,Ogunlewe M.O.,60006448,University of Lagos,Lagos,Nigeria
2719,625,Amusa A.Y.,60006270,University of Ibadan,Ibadan,Nigeria
2720,625,Sulaiman O.A.,60006270,University of Ibadan,Ibadan,Nigeria
2721,626,Aikulola O.O.,60006270,University of Ibadan,Ibadan,Nigeria
2722,626,Okoje V.N.,60006270,University of Ibadan,Ibadan,Nigeria
2723,626,Adesina O.A.,60006270,University of Ibadan,Ibadan,Nigeria
2724,627,Bhayat A.,60021902,University of Pretoria,Pretoria,South Africa
2725,627,Madiba T.,60021902,University of Pretoria,Pretoria,South Africa
2726,627,Nkambule N.,60021902,University of Pretoria,Pretoria,South Africa
2727,628,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2728,628,El Tantawi M.,60274385,Faculty of Dentistry,Alexandria,Egypt
2729,628,Oginni A.B.,124276844,Innovative Aid,Abuja,Nigeria
2730,628,Alade M.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2731,628,Adeniyi A.,60025593,Lagos State University,Lagos,Nigeria
2732,628,Finlayson T.L.,60018926,San Diego State University,San Diego,United States
2733,629,Lawal F.B.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
2734,629,Lawal F.B.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2735,629,Fagbule O.F.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2736,630,Simangwa L.D.,60027989,Det Medisinske Fakultet,Bergen,Norway
2737,630,Johansson A.K.,60027989,Det Medisinske Fakultet,Bergen,Norway
2738,630,Johansson A.,60027989,Det Medisinske Fakultet,Bergen,Norway
2739,630,Minja I.K.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
2740,630,Åstrøm A.N.,60027989,Det Medisinske Fakultet,Bergen,Norway
2741,631,Moshy J.R.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
2742,631,Msemakweli B.S.,116304300,Mount Meru Regional Referral Hospital,,Tanzania
2743,631,Owibingire S.S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
2744,631,Sohal K.S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
2745,632,Umesi D.C.,60006448,University of Lagos,Lagos,Nigeria
2746,632,Umesi D.C.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
2747,632,Oremosu O.A.,60006448,University of Lagos,Lagos,Nigeria
2748,632,Oremosu O.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
2749,632,Makanjuola J.O.,60006448,University of Lagos,Lagos,Nigeria
2750,633,Chikte U.,60001565,Stellenbosch University,Stellenbosch,South Africa
2751,633,Pontes C.C.,60001565,Stellenbosch University,Stellenbosch,South Africa
2752,633,Karangwa I.,60001565,Stellenbosch University,Stellenbosch,South Africa
2753,633,Kimmie-Dhansay F.,60001565,Stellenbosch University,Stellenbosch,South Africa
2754,633,Erasmus R.,60001565,Stellenbosch University,Stellenbosch,South Africa
2755,633,Kengne A.P.,60001565,Stellenbosch University,Stellenbosch,South Africa
2756,633,Kengne A.P.,60028973,South African Medical Research Council,Tygerberg,South Africa
2757,633,Matsha T.E.,60001071,Cape Peninsula University of Technology,Cape Town,South Africa
2758,634,Akinwonmi B.A.,60031743,Federal Medical Centre Nigeria,,Nigeria
2759,634,Kolawole K.A.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2760,634,Kolawole K.A.,60011031,Obafemi Awolowo University,Ife,Nigeria
2761,634,Folayan M.O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2762,634,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2763,634,Adesunloye A.M.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2764,635,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
2765,635,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
2766,635,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
2767,635,Onwujekwe O.,60025390,University of Nigeria,Naukka,Nigeria
2768,635,Onwujekwe O.,60025390,University of Nigeria,Naukka,Nigeria
2769,635,Ogu U.U.,60025390,University of Nigeria,Naukka,Nigeria
2770,635,Uguru C.,60025390,University of Nigeria,Naukka,Nigeria
2771,636,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2772,636,El Tantawi M.,60274385,Faculty of Dentistry,Alexandria,Egypt
2773,636,Oginni A.,124276844,Innovative Aid,Abuja,Nigeria
2774,636,Adeniyi A.,60025593,Lagos State University,Lagos,Nigeria
2775,636,Alade M.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
2776,636,Finlayson T.L.,60018926,San Diego State University,San Diego,United States
2777,637,Ofili D.F.C.,60002494,Université McGill,Montreal,Canada
2778,637,Esu E.B.,60021765,University of Calabar,Calabar,Nigeria
2779,637,Ejemot-Nwadiaro R.I.,60021765,University of Calabar,Calabar,Nigeria
2780,638,Uwayezu D.,60072918,University of Rwanda,Butare,Rwanda
2781,638,Gatarayiha A.,60072918,University of Rwanda,Butare,Rwanda
2782,638,Nzayirambaho M.,60072918,University of Rwanda,Butare,Rwanda
2783,639,Idowu E.A.,60028601,University of Jos,Jos,Nigeria
2784,639,Nwhator S.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2785,639,Afolabi A.O.,124967986,Departement of Dental Services Federal Medical Centre Owo,,Nigeria
2786,639,Afolabi A.O.,60028601,University of Jos,Jos,Nigeria
2787,640,Ambe N.F.,60070926,University of Buea,Buea,Cameroon
2788,640,Longdoh N.A.,60070926,University of Buea,Buea,Cameroon
2789,640,Tebid P.,60070926,University of Buea,Buea,Cameroon
2790,640,Bobga T.P.,60070926,University of Buea,Buea,Cameroon
2791,640,Nkfusai C.N.,60070926,University of Buea,Buea,Cameroon
2792,640,Nkfusai C.N.,124858725,CBCHS,Yaounde,Cameroon
2793,640,Ngwa S.B.,60070926,University of Buea,Buea,Cameroon
2794,640,Nsai F.S.,60070926,University of Buea,Buea,Cameroon
2795,640,Nsai F.S.,124858725,CBCHS,Yaounde,Cameroon
2796,640,Cumber S.N.,60015706,University of the Free State,Bloemfontein,South Africa
2797,640,Cumber S.N.,60015706,University of the Free State,Bloemfontein,South Africa
2798,640,Cumber S.N.,60211858,Faculty of Health Sciences,Pretoria,South Africa
2799,641,Anyanechi C.,60021765,University of Calabar,Calabar,Nigeria
2800,641,Anyanechi C.,60021765,University of Calabar,Calabar,Nigeria
2801,641,Osunde O.,60021765,University of Calabar,Calabar,Nigeria
2802,641,Osunde O.,60021765,University of Calabar,Calabar,Nigeria
2803,641,Saheeb B.,60017980,University of Benin,Benin,Nigeria
2804,641,Saheeb B.,60017980,University of Benin,Benin,Nigeria
2805,642,Umeh O.,60006448,University of Lagos,Lagos,Nigeria
2806,642,Utomi I.,60006448,University of Lagos,Lagos,Nigeria
2807,642,Ndukwe A.,60025390,University of Nigeria,Naukka,Nigeria
2808,642,Izuka M.,60031743,Federal Medical Centre Nigeria,,Nigeria
2809,643,Otuyemi O.D.,60011031,Obafemi Awolowo University,Ife,Nigeria
2810,643,Olaniyi E.A.,60011031,Obafemi Awolowo University,Ife,Nigeria
2811,644,Miranda-Rius J.,60001576,Universitat de Barcelona,Barcelona,Spain
2812,644,Miranda-Rius J.,123087246,Hospital Dentistry,Barcelona,Spain
2813,644,Brunet-Llobet L.,123087246,Hospital Dentistry,Barcelona,Spain
2814,644,Brunet-Llobet L.,60001576,Universitat de Barcelona,Barcelona,Spain
2815,644,Lahor-Soler E.,60001576,Universitat de Barcelona,Barcelona,Spain
2816,644,Lahor-Soler E.,123087246,Hospital Dentistry,Barcelona,Spain
2817,644,Mrina O.,113889760,Soweto General Hospital,,Tanzania
2818,644,Mashala E.I.,101872900,Mount Meru Regional Hospital,,Tanzania
2819,644,Mahande M.J.,60071575,Kilimanjaro Christian Medical University College,Moshi,Tanzania
2820,645,Farley E.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2821,645,Farley E.,60000356,University of Cape Town,Cape Town,South Africa
2822,645,Oyemakinde M.J.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2823,645,Schuurmans J.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2824,645,Ariti C.,60023998,Cardiff University,Cardiff,United Kingdom
2825,645,Saleh F.,60138721,Nigeria Centre for Disease Control,Abuja,Nigeria
2826,645,Uzoigwe G.,112683036,Nigerian Federal Ministry of Health,Abuja,Nigeria
2827,645,Bil K.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2828,645,Oluyide B.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2829,645,Fotso A.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2830,645,Amirtharajah M.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2831,645,Vyncke J.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2832,645,Brechard R.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2833,645,Adetunji A.S.,100767378,Noma Children's Hospital,Sokoto,Nigeria
2834,645,Ritmeijer K.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2835,645,Van Der Kam S.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2836,645,Baratti-Mayer D.,60009963,Hôpitaux Universitaires de Genève,Geneva,Switzerland
2837,645,Mehta U.,60000356,University of Cape Town,Cape Town,South Africa
2838,645,Isah S.,100767378,Noma Children's Hospital,Sokoto,Nigeria
2839,645,Ihekweazu C.,60138721,Nigeria Centre for Disease Control,Abuja,Nigeria
2840,645,Lenglet A.,60006704,Medecins Sans Frontieres,Geneva,Switzerland
2841,645,Lenglet A.,60002573,Radboud University Medical Center,Nijmegen,Netherlands
2842,646,Adekunle A.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
2843,646,James O.,60006448,University of Lagos,Lagos,Nigeria
2844,646,Adeyemo W.L.,60006448,University of Lagos,Lagos,Nigeria
2845,647,Birungi N.,60029622,Universitetet i Bergen,Bergen,Norway
2846,647,Fadnes L.T.,60029622,Universitetet i Bergen,Bergen,Norway
2847,647,Fadnes L.T.,60030280,Haukeland Universitetssjukehus,Bergen,Norway
2848,647,Engebretsen I.M.S.,60029622,Universitetet i Bergen,Bergen,Norway
2849,647,Lie S.A.,60029622,Universitetet i Bergen,Bergen,Norway
2850,647,Tumwine J.K.,60071676,Makerere University,Kampala,Uganda
2851,647,Åstrøm A.N.,60029622,Universitetet i Bergen,Bergen,Norway
2852,648,Oyapero A.,60025593,Lagos State University,Lagos,Nigeria
2853,648,Oyapero O.,127727927,Amuwo Odofin Maternal and Child Centre,Festac,Nigeria
2854,648,Akinleye A.I.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
2855,649,Ndagire B.,60071676,Makerere University,Kampala,Uganda
2856,649,Kutesa A.,60071676,Makerere University,Kampala,Uganda
2857,649,Ssenyonga R.,60071676,Makerere University,Kampala,Uganda
2858,649,Kiiza H.M.,60071676,Makerere University,Kampala,Uganda
2859,649,Nakanjako D.,60071676,Makerere University,Kampala,Uganda
2860,649,Rwenyonyi C.M.,60071676,Makerere University,Kampala,Uganda
2861,650,Okechi U.C.,60025390,University of Nigeria,Naukka,Nigeria
2862,650,Akpeh J.O.,60025390,University of Nigeria,Naukka,Nigeria
2863,650,Chukwuneke F.N.,60025390,University of Nigeria,Naukka,Nigeria
2864,650,Saheeb B.D.,60017980,University of Benin,Benin,Nigeria
2865,650,Okwuosa C.U.,60025390,University of Nigeria,Naukka,Nigeria
2866,650,Obi D.I.,60025390,University of Nigeria,Naukka,Nigeria
2867,650,Ogbozor B.E.,60025390,University of Nigeria,Naukka,Nigeria
2868,651,Ligali T.O.,60013763,University of Maiduguri,Maiduguri,Nigeria
2869,651,Orenuga O.O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
2870,651,Oredugba F.A.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
2871,652,Randrianarivony J.,60120571,Université de Mahajanga,Majunga,Madagascar
2872,652,Ravelomanantsoa J.J.,60120571,Université de Mahajanga,Majunga,Madagascar
2873,652,Razanamihaja N.,60120571,Université de Mahajanga,Majunga,Madagascar
2874,652,Razanamihaja N.,60123796,Université Paris Cité,Paris,France
2875,653,Masumo R.M.,60071587,Ministry of Health and Social Welfare Dar es Salaam,Dar Es Salaam,Tanzania
2876,653,Ndekero T.S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
2877,653,Carneiro L.C.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
2878,654,Pontes C.C.,60001565,Stellenbosch University,Stellenbosch,South Africa
2879,654,Chikte U.,60001565,Stellenbosch University,Stellenbosch,South Africa
2880,654,Kimmie-dhansay F.,60001565,Stellenbosch University,Stellenbosch,South Africa
2881,654,Erasmus R.T.,60001565,Stellenbosch University,Stellenbosch,South Africa
2882,654,Kengne A.P.,60028973,South African Medical Research Council,Tygerberg,South Africa
2883,654,Matsha T.E.,60001071,Cape Peninsula University of Technology,Cape Town,South Africa
2884,655,Birungi N.,60029622,Universitetet i Bergen,Bergen,Norway
2885,655,Fadnes L.T.,60029622,Universitetet i Bergen,Bergen,Norway
2886,655,Fadnes L.T.,60030280,Haukeland Universitetssjukehus,Bergen,Norway
2887,655,Engebretsen I.M.S.,60029622,Universitetet i Bergen,Bergen,Norway
2888,655,Lie S.A.,60029622,Universitetet i Bergen,Bergen,Norway
2889,655,Tumwine J.K.,60071676,Makerere University,Kampala,Uganda
2890,655,Åstrøm A.N.,60029622,Universitetet i Bergen,Bergen,Norway
2891,656,Mohamed N.,60031569,University of the Western Cape,Bellville,South Africa
2892,656,Mathiba O.P.,60031569,University of the Western Cape,Bellville,South Africa
2893,656,Mulder R.,60031569,University of the Western Cape,Bellville,South Africa
2894,657,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2895,657,Obiyan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2896,657,Olaleye A.O.,60126119,Babcock University,Ilishan-Remo,Nigeria
2897,658,Ademe D.,60071205,Haramaya University,Dire Dawa,Ethiopia
2898,658,Admassu D.,60071205,Haramaya University,Dire Dawa,Ethiopia
2899,658,Balakrishnan S.,60071205,Haramaya University,Dire Dawa,Ethiopia
2900,659,Kanmodi K.K.,60006270,University of Ibadan,Ibadan,Nigeria
2901,659,Kanmodi K.K.,120172093,Cephas Health Research Initiative Inc,Ibadan,Nigeria
2902,659,Kanmodi K.K.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
2903,659,Kanmodi K.K.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
2904,659,Lawal O.A.,60006270,University of Ibadan,Ibadan,Nigeria
2905,659,Lawal O.A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2906,659,Akintola Z.O.,60006270,University of Ibadan,Ibadan,Nigeria
2907,659,Akintola Z.O.,112085296,Oyo State Primary Health Care Board,Ibadan,Nigeria
2908,659,Ibiyemi O.,60006270,University of Ibadan,Ibadan,Nigeria
2909,659,Ibiyemi O.,120172093,Cephas Health Research Initiative Inc,Ibadan,Nigeria
2910,659,Ibiyemi O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2911,659,Kanmodi K.K.,60006270,University of Ibadan,Ibadan,Nigeria
2912,659,Kanmodi K.K.,120172093,Cephas Health Research Initiative Inc,Ibadan,Nigeria
2913,659,Kanmodi K.K.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
2914,659,Kanmodi K.K.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
2915,659,Lawal O.A.,60006270,University of Ibadan,Ibadan,Nigeria
2916,659,Lawal O.A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2917,659,Akintola Z.O.,60006270,University of Ibadan,Ibadan,Nigeria
2918,659,Akintola Z.O.,112085296,Oyo State Primary Health Care Board,Ibadan,Nigeria
2919,659,Ibiyemi O.,60006270,University of Ibadan,Ibadan,Nigeria
2920,659,Ibiyemi O.,120172093,Cephas Health Research Initiative Inc,Ibadan,Nigeria
2921,659,Ibiyemi O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2922,660,Olawole W.O.,60031743,Federal Medical Centre Nigeria,,Nigeria
2923,660,Kanmodi K.K.,126359221,Cephas Health Research Initiative Inc.,Kalgo,Nigeria
2924,660,Kanmodi K.K.,125063610,Mental and Oral Health Development Organization Inc,Birnin Kebbi,Nigeria
2925,660,Kanmodi K.K.,60105031,National Open University of Nigeria,Lagos,Nigeria
2926,660,Kanmodi K.K.,60027142,Organisation Mondiale de la Santé,Geneva,Switzerland
2927,661,Ogunrinde T.J.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2928,661,Olawale O.F.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
2929,662,Mumena C.H.,60072918,University of Rwanda,Butare,Rwanda
2930,662,Ingabire E.H.,60072918,University of Rwanda,Butare,Rwanda
2931,662,Hakizimana J.B.,125946374,Saint Moise Clinic,Kigali,Rwanda
2932,662,Rukumbura T.,112602624,Rwanda Military Hospital,Kigali,Rwanda
2933,662,Mugisha F.,112602624,Rwanda Military Hospital,Kigali,Rwanda
2934,662,Musoni C.N.,122325044,Centre Hopitalier de Kigali,Kigali,Rwanda
2935,662,Nyinawumuntu B.,60072918,University of Rwanda,Butare,Rwanda
2936,662,Ondari B.,60072918,University of Rwanda,Butare,Rwanda
2937,662,Butali A.,60024324,University of Iowa,Iowa City,United States
2938,663,Oyapero A.,60025593,Lagos State University,Lagos,Nigeria
2939,663,Adenaike A.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
2940,663,Edomwonyi A.,60277094,University of Medical Sciences,Ondo,Nigeria
2941,663,Adeniyi A.,60025593,Lagos State University,Lagos,Nigeria
2942,663,Olatosi O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
2943,664,Alade O.,60011031,Obafemi Awolowo University,Ife,Nigeria
2944,664,Ajoloko E.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
2945,664,Dedeke A.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
