"Study_ID","ID","Author","Affiliation ID","Affiliation","City","Country","TI","DO","UR","PY","lat","long"
624,2714,"Agbogidi O.F.",60199625,"Lagos University Teaching Hospital","Lagos","Nigeria","Management of orofacial cleft in Nigeria - A retrospective study","10.4103/ams.ams_104_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098719908&doi=10.4103%2fams.ams_104_20&partnerID=40&md5=830d88a8fb0f8319496b9e0029403cb1",2020,6.51885255,3.35571593850208
624,2715,"Adeyemo W.L.",60006448,"University of Lagos","Lagos","Nigeria","Management of orofacial cleft in Nigeria - A retrospective study","10.4103/ams.ams_104_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098719908&doi=10.4103%2fams.ams_104_20&partnerID=40&md5=830d88a8fb0f8319496b9e0029403cb1",2020,6.5119319,3.39367856275101
624,2716,"Butali A.",60024324,"University of Iowa","Iowa City","United States","Management of orofacial cleft in Nigeria - A retrospective study","10.4103/ams.ams_104_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098719908&doi=10.4103%2fams.ams_104_20&partnerID=40&md5=830d88a8fb0f8319496b9e0029403cb1",2020,41.63110235,-91.5407520164205
624,2717,"Ladeinde A.L.",60006448,"University of Lagos","Lagos","Nigeria","Management of orofacial cleft in Nigeria - A retrospective study","10.4103/ams.ams_104_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098719908&doi=10.4103%2fams.ams_104_20&partnerID=40&md5=830d88a8fb0f8319496b9e0029403cb1",2020,6.5119319,3.39367856275101
624,2718,"Ogunlewe M.O.",60006448,"University of Lagos","Lagos","Nigeria","Management of orofacial cleft in Nigeria - A retrospective study","10.4103/ams.ams_104_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098719908&doi=10.4103%2fams.ams_104_20&partnerID=40&md5=830d88a8fb0f8319496b9e0029403cb1",2020,6.5119319,3.39367856275101
625,2719,"Amusa A.Y.",60006270,"University of Ibadan","Ibadan","Nigeria","The awareness of dental check-up and the value of aesthetic restoration amongst undergraduates at the University of Ibadan, Southwest Nigeria","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097835641&partnerID=40&md5=151250234b08fd74221f871f3c74cd16",2020,7.4470781,3.89349759828948
625,2720,"Sulaiman O.A.",60006270,"University of Ibadan","Ibadan","Nigeria","The awareness of dental check-up and the value of aesthetic restoration amongst undergraduates at the University of Ibadan, Southwest Nigeria","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097835641&partnerID=40&md5=151250234b08fd74221f871f3c74cd16",2020,7.4470781,3.89349759828948
626,2721,"Aikulola O.O.",60006270,"University of Ibadan","Ibadan","Nigeria","Comparative study of oral health and microbial flora in pregnant and non-pregnant women in Ibadan, Nigeria","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097776916&partnerID=40&md5=dd376a4356e22389e1aa68083e55c353",2020,7.4470781,3.89349759828948
626,2722,"Okoje V.N.",60006270,"University of Ibadan","Ibadan","Nigeria","Comparative study of oral health and microbial flora in pregnant and non-pregnant women in Ibadan, Nigeria","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097776916&partnerID=40&md5=dd376a4356e22389e1aa68083e55c353",2020,7.4470781,3.89349759828948
626,2723,"Adesina O.A.",60006270,"University of Ibadan","Ibadan","Nigeria","Comparative study of oral health and microbial flora in pregnant and non-pregnant women in Ibadan, Nigeria","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097776916&partnerID=40&md5=dd376a4356e22389e1aa68083e55c353",2020,7.4470781,3.89349759828948
627,2724,"Bhayat A.",60021902,"University of Pretoria","Pretoria","South Africa","A three-year audit of dental services at primary health care facilities in Gauteng, South Africa: 2017 to 2019","10.4103/jispcd.JISPCD_72_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090607421&doi=10.4103%2fjispcd.JISPCD_72_20&partnerID=40&md5=c6833814036113420e1fcf99b2beab78",2020,-25.6513746,28.1793867015209
627,2725,"Madiba T.",60021902,"University of Pretoria","Pretoria","South Africa","A three-year audit of dental services at primary health care facilities in Gauteng, South Africa: 2017 to 2019","10.4103/jispcd.JISPCD_72_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090607421&doi=10.4103%2fjispcd.JISPCD_72_20&partnerID=40&md5=c6833814036113420e1fcf99b2beab78",2020,-25.6513746,28.1793867015209
627,2726,"Nkambule N.",60021902,"University of Pretoria","Pretoria","South Africa","A three-year audit of dental services at primary health care facilities in Gauteng, South Africa: 2017 to 2019","10.4103/jispcd.JISPCD_72_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090607421&doi=10.4103%2fjispcd.JISPCD_72_20&partnerID=40&md5=c6833814036113420e1fcf99b2beab78",2020,-25.6513746,28.1793867015209
628,2727,"Folayan M.O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Malnutrition, enamel defects, and early childhood caries in preschool children in a sub-urban Nigeria population","10.1371/journal.pone.0232998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087473450&doi=10.1371%2fjournal.pone.0232998&partnerID=40&md5=a233671ffa0fd6942361944afa686d31",2020,7.5204371,4.52330036788097
628,2731,"Adeniyi A.",60025593,"Lagos State University","Lagos","Nigeria","Malnutrition, enamel defects, and early childhood caries in preschool children in a sub-urban Nigeria population","10.1371/journal.pone.0232998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087473450&doi=10.1371%2fjournal.pone.0232998&partnerID=40&md5=a233671ffa0fd6942361944afa686d31",2020,6.47333265,3.1995514771279
628,2732,"Finlayson T.L.",60018926,"San Diego State University","San Diego","United States","Malnutrition, enamel defects, and early childhood caries in preschool children in a sub-urban Nigeria population","10.1371/journal.pone.0232998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087473450&doi=10.1371%2fjournal.pone.0232998&partnerID=40&md5=a233671ffa0fd6942361944afa686d31",2020,32.7761529,-117.073303669219
632,2745,"Umesi D.C.",60006448,"University of Lagos","Lagos","Nigeria","Amalgam phase down: baseline data preceding implementation in Nigeria","10.1111/idj.12536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076370881&doi=10.1111%2fidj.12536&partnerID=40&md5=897da669a237ec84005158a4cfb8204d",2020,6.5119319,3.39367856275101
632,2746,"Umesi D.C.",60199625,"Lagos University Teaching Hospital","Lagos","Nigeria","Amalgam phase down: baseline data preceding implementation in Nigeria","10.1111/idj.12536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076370881&doi=10.1111%2fidj.12536&partnerID=40&md5=897da669a237ec84005158a4cfb8204d",2020,6.51885255,3.35571593850208
632,2747,"Oremosu O.A.",60006448,"University of Lagos","Lagos","Nigeria","Amalgam phase down: baseline data preceding implementation in Nigeria","10.1111/idj.12536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076370881&doi=10.1111%2fidj.12536&partnerID=40&md5=897da669a237ec84005158a4cfb8204d",2020,6.5119319,3.39367856275101
632,2748,"Oremosu O.A.",60199625,"Lagos University Teaching Hospital","Lagos","Nigeria","Amalgam phase down: baseline data preceding implementation in Nigeria","10.1111/idj.12536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076370881&doi=10.1111%2fidj.12536&partnerID=40&md5=897da669a237ec84005158a4cfb8204d",2020,6.51885255,3.35571593850208
632,2749,"Makanjuola J.O.",60006448,"University of Lagos","Lagos","Nigeria","Amalgam phase down: baseline data preceding implementation in Nigeria","10.1111/idj.12536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076370881&doi=10.1111%2fidj.12536&partnerID=40&md5=897da669a237ec84005158a4cfb8204d",2020,6.5119319,3.39367856275101
633,2750,"Chikte U.",60001565,"Stellenbosch University","Stellenbosch","South Africa","Dental caries in a South African adult population: findings from the Cape Town Vascular and Metabolic Health Study","10.1111/idj.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076364416&doi=10.1111%2fidj.12538&partnerID=40&md5=ce4bc3322c6179799796b29a3a4e7d04",2020,-33.93152195,18.8676655920625
633,2751,"Pontes C.C.",60001565,"Stellenbosch University","Stellenbosch","South Africa","Dental caries in a South African adult population: findings from the Cape Town Vascular and Metabolic Health Study","10.1111/idj.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076364416&doi=10.1111%2fidj.12538&partnerID=40&md5=ce4bc3322c6179799796b29a3a4e7d04",2020,-33.93152195,18.8676655920625
633,2752,"Karangwa I.",60001565,"Stellenbosch University","Stellenbosch","South Africa","Dental caries in a South African adult population: findings from the Cape Town Vascular and Metabolic Health Study","10.1111/idj.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076364416&doi=10.1111%2fidj.12538&partnerID=40&md5=ce4bc3322c6179799796b29a3a4e7d04",2020,-33.93152195,18.8676655920625
633,2753,"Kimmie-Dhansay F.",60001565,"Stellenbosch University","Stellenbosch","South Africa","Dental caries in a South African adult population: findings from the Cape Town Vascular and Metabolic Health Study","10.1111/idj.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076364416&doi=10.1111%2fidj.12538&partnerID=40&md5=ce4bc3322c6179799796b29a3a4e7d04",2020,-33.93152195,18.8676655920625
633,2754,"Erasmus R.",60001565,"Stellenbosch University","Stellenbosch","South Africa","Dental caries in a South African adult population: findings from the Cape Town Vascular and Metabolic Health Study","10.1111/idj.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076364416&doi=10.1111%2fidj.12538&partnerID=40&md5=ce4bc3322c6179799796b29a3a4e7d04",2020,-33.93152195,18.8676655920625
633,2755,"Kengne A.P.",60001565,"Stellenbosch University","Stellenbosch","South Africa","Dental caries in a South African adult population: findings from the Cape Town Vascular and Metabolic Health Study","10.1111/idj.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076364416&doi=10.1111%2fidj.12538&partnerID=40&md5=ce4bc3322c6179799796b29a3a4e7d04",2020,-33.93152195,18.8676655920625
633,2757,"Matsha T.E.",60001071,"Cape Peninsula University of Technology","Cape Town","South Africa","Dental caries in a South African adult population: findings from the Cape Town Vascular and Metabolic Health Study","10.1111/idj.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076364416&doi=10.1111%2fidj.12538&partnerID=40&md5=ce4bc3322c6179799796b29a3a4e7d04",2020,-33.931838,18.6421451527981
634,2760,"Kolawole K.A.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Orthodontic treatment need of children and adolescents with special healthcare needs resident in Ile-Ife, Nigeria","10.1007/s40368-019-00492-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075338284&doi=10.1007%2fs40368-019-00492-y&partnerID=40&md5=f4c5a36a170df5751c75e4cade3cdf04",2020,7.5204371,4.52330036788097
634,2762,"Folayan M.O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Orthodontic treatment need of children and adolescents with special healthcare needs resident in Ile-Ife, Nigeria","10.1007/s40368-019-00492-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075338284&doi=10.1007%2fs40368-019-00492-y&partnerID=40&md5=f4c5a36a170df5751c75e4cade3cdf04",2020,7.5204371,4.52330036788097
636,2771,"Folayan M.O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Psychosocial, education, economic factors, decision-making ability, and caries status of mothers of children younger than 6 years in suburban Nigeria","10.1186/s12903-020-01120-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084329208&doi=10.1186%2fs12903-020-01120-8&partnerID=40&md5=94bb7b4f1682cc7416e4e81f9237bdc3",2020,7.5204371,4.52330036788097
636,2774,"Adeniyi A.",60025593,"Lagos State University","Lagos","Nigeria","Psychosocial, education, economic factors, decision-making ability, and caries status of mothers of children younger than 6 years in suburban Nigeria","10.1186/s12903-020-01120-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084329208&doi=10.1186%2fs12903-020-01120-8&partnerID=40&md5=94bb7b4f1682cc7416e4e81f9237bdc3",2020,6.47333265,3.1995514771279
636,2776,"Finlayson T.L.",60018926,"San Diego State University","San Diego","United States","Psychosocial, education, economic factors, decision-making ability, and caries status of mothers of children younger than 6 years in suburban Nigeria","10.1186/s12903-020-01120-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084329208&doi=10.1186%2fs12903-020-01120-8&partnerID=40&md5=94bb7b4f1682cc7416e4e81f9237bdc3",2020,32.7761529,-117.073303669219
637,2777,"Ofili D.F.C.",60002494,"Université McGill","Montreal","Canada","Oral hygiene practices and utilization of oral healthcare services among in-school adolescents in Calabar, Cross River state, Nigeria","10.11604/pamj.2020.36.300.25102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094934440&doi=10.11604%2fpamj.2020.36.300.25102&partnerID=40&md5=6c990718d8fc1e5376b350e38807278a",2020,45.50701415,-73.5791909036991
637,2778,"Esu E.B.",60021765,"University of Calabar","Calabar","Nigeria","Oral hygiene practices and utilization of oral healthcare services among in-school adolescents in Calabar, Cross River state, Nigeria","10.11604/pamj.2020.36.300.25102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094934440&doi=10.11604%2fpamj.2020.36.300.25102&partnerID=40&md5=6c990718d8fc1e5376b350e38807278a",2020,4.9462428,8.34961144151673
637,2779,"Ejemot-Nwadiaro R.I.",60021765,"University of Calabar","Calabar","Nigeria","Oral hygiene practices and utilization of oral healthcare services among in-school adolescents in Calabar, Cross River state, Nigeria","10.11604/pamj.2020.36.300.25102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094934440&doi=10.11604%2fpamj.2020.36.300.25102&partnerID=40&md5=6c990718d8fc1e5376b350e38807278a",2020,4.9462428,8.34961144151673
638,2780,"Uwayezu D.",60072918,"University of Rwanda","Butare","Rwanda","Prevalence of dental caries and associated risk factors in children living with disabilities in Rwanda: A cross-sectional study","10.11604/pamj.2020.36.193.24166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090674313&doi=10.11604%2fpamj.2020.36.193.24166&partnerID=40&md5=c8da7d2e4a8a8f95a8c699cfe7ebd5d2",2020,-2.6154118,29.7438613252242
638,2781,"Gatarayiha A.",60072918,"University of Rwanda","Butare","Rwanda","Prevalence of dental caries and associated risk factors in children living with disabilities in Rwanda: A cross-sectional study","10.11604/pamj.2020.36.193.24166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090674313&doi=10.11604%2fpamj.2020.36.193.24166&partnerID=40&md5=c8da7d2e4a8a8f95a8c699cfe7ebd5d2",2020,-2.6154118,29.7438613252242
638,2782,"Nzayirambaho M.",60072918,"University of Rwanda","Butare","Rwanda","Prevalence of dental caries and associated risk factors in children living with disabilities in Rwanda: A cross-sectional study","10.11604/pamj.2020.36.193.24166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090674313&doi=10.11604%2fpamj.2020.36.193.24166&partnerID=40&md5=c8da7d2e4a8a8f95a8c699cfe7ebd5d2",2020,-2.6154118,29.7438613252242
639,2783,"Idowu E.A.",60028601,"University of Jos","Jos","Nigeria","Nigeria′s street children, epitome of oral health disparity and inequality","10.11604/PAMJ.2020.36.77.20404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089322843&doi=10.11604%2fPAMJ.2020.36.77.20404&partnerID=40&md5=b7c38afc1f283e6cfca298f12a3a9e0d",2020,9.9495523,8.88938721993691
639,2784,"Nwhator S.O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Nigeria′s street children, epitome of oral health disparity and inequality","10.11604/PAMJ.2020.36.77.20404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089322843&doi=10.11604%2fPAMJ.2020.36.77.20404&partnerID=40&md5=b7c38afc1f283e6cfca298f12a3a9e0d",2020,7.5204371,4.52330036788097
639,2786,"Afolabi A.O.",60028601,"University of Jos","Jos","Nigeria","Nigeria′s street children, epitome of oral health disparity and inequality","10.11604/PAMJ.2020.36.77.20404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089322843&doi=10.11604%2fPAMJ.2020.36.77.20404&partnerID=40&md5=b7c38afc1f283e6cfca298f12a3a9e0d",2020,9.9495523,8.88938721993691
640,2787,"Ambe N.F.",60070926,"University of Buea","Buea","Cameroon","The prevalence, risk factors and antifungal sensitivity pattern of oral candidiasis in hiv/aids patients in Kumba District Hospital, South West Region, Cameroon","10.11604/pamj.2020.36.23.18202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088567446&doi=10.11604%2fpamj.2020.36.23.18202&partnerID=40&md5=822143da49d451b6fe87767fd717ebed",2020,4.14871395,9.28646329136871
640,2788,"Longdoh N.A.",60070926,"University of Buea","Buea","Cameroon","The prevalence, risk factors and antifungal sensitivity pattern of oral candidiasis in hiv/aids patients in Kumba District Hospital, South West Region, Cameroon","10.11604/pamj.2020.36.23.18202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088567446&doi=10.11604%2fpamj.2020.36.23.18202&partnerID=40&md5=822143da49d451b6fe87767fd717ebed",2020,4.14871395,9.28646329136871
